hyperparams/n_steps,hyperparams/seed,hyperparams/learning_rate,hyperparams/clip_range,hyperparams/ent_coef,hyperparams/gamma,hyperparams/batch_size,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/n_updates,train/loss,train/std,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/learning_rate,train/entropy_loss
,,,,,,,535,532480,185.38,993,260,1272.6574061700003,2590,152.49168395996094,276.4032897949219,0.0052330825,-0.0024528887530323117,472.16982421875,0.2,0.948546078056097,0.023974609375,5e-05,-23.296579360961914
,,,,,,,535,534528,184.02,997,261,1255.4479852600002,2600,186.32301330566406,276.4465026855469,0.0076201647,-0.0035437431070022285,347.94739418029786,0.2,0.8178095370531082,0.04267578125,5e-05,-23.296437454223632
,,,,,,,535,536576,183.01,1001,262,1231.9203497100002,2610,57.31032943725586,276.3882751464844,0.00595351,-0.0016011739906389266,280.2190923690796,0.2,0.9623921401798725,0.0337890625,5e-05,-23.2952290058136
,,,,,,,536,538624,183.01,1004,263,1216.4475206400002,2620,882.9735717773438,276.3859558105469,0.0031591502,-0.0006887928466312587,2700.1109619140625,0.2,0.8167033493518829,0.0150390625,5e-05,-23.29591660499573
,,,,,,,535,540672,185.48,1008,264,1217.96501006,2630,159.7721405029297,276.5077209472656,0.0052771135,-0.00417918530292809,434.9582885742187,0.2,0.9197694137692451,0.033251953125,5e-05,-23.296997213363646
,,,,,,,535,542720,182.42,1012,265,1205.01077752,2640,266.08038330078125,276.5955810546875,0.0066346135,-0.0033200138015672563,824.01962890625,0.2,0.9404439032077789,0.041552734375,5e-05,-23.298798656463624
,,,,,,,535,544768,182.63,1016,266,1210.95696079,2650,708.868408203125,276.5934753417969,0.0021709315,-0.000878876680508256,1646.1768005371093,0.2,0.9063473641872406,0.001318359375,5e-05,-23.29928755760193
,,,,,,,535,546816,181.14,1020,267,1212.7052704499997,2660,182.92294311523438,276.6201171875,0.0027640364,-0.001906440145103261,939.4636711120605,0.2,0.8697695434093475,0.02080078125,5e-05,-23.299047994613648
,,,,,,,535,548864,181.72,1024,268,1220.5479470200003,2670,441.3769226074219,276.6403503417969,0.002827639,-0.0013442148396279664,1679.6570739746094,0.2,0.5276639461517334,0.00263671875,5e-05,-23.299178409576417
,,,,,,,535,550912,184.25,1027,269,1224.83885647,2680,261.5041198730469,276.85443115234375,0.010768282,-0.0035846859158482403,620.4283546447754,0.2,0.8362721651792526,0.04287109375,5e-05,-23.30004644393921
,,,,,,,536,552960,185.61,1031,270,1228.0762497300002,2690,95.23196411132812,277.0646667480469,0.00689774,-0.0029775872942991556,243.80031070709228,0.2,0.8910452574491501,0.0404296875,5e-05,-23.30286431312561
,,,,,,,535,555008,181.52,1035,271,1202.4932567399999,2700,195.63157653808594,277.185791015625,0.0061047524,-0.0006756737566320226,648.1332382202148,0.2,0.7044747769832611,0.0322265625,5e-05,-23.303053998947142
,,,,,,,535,557056,178.45,1039,272,1186.78688415,2710,436.49224853515625,277.1999816894531,0.0054033557,-0.0029186425555963067,2033.4745849609376,0.2,0.9340686351060867,0.027490234375,5e-05,-23.303682231903075
,,,,,,,535,559104,180.18,1043,273,1192.43539335,2720,123.04411315917969,277.2226257324219,0.0056122765,-0.003636798809748143,585.6703197479249,0.2,0.9504751078784466,0.013818359375,5e-05,-23.30389928817749
,,,,,,,535,561152,183.8,1047,274,1206.32843149,2730,308.95751953125,277.1831359863281,0.004520699,-0.0011803510307800025,792.9411056518554,0.2,0.9482949115335941,0.01025390625,5e-05,-23.30425696372986
,,,,,,,535,563200,180.77,1051,275,1170.77326214,2740,271.64739990234375,277.1759033203125,0.0049665,-0.0035224676772486418,498.3647884368896,0.2,0.9655266962945461,0.02802734375,5e-05,-23.30477981567383
,,,,,,,535,565248,182.66,1054,276,1174.4713191600001,2750,217.12619018554688,277.1744689941406,0.0037630154,-0.002793670492246747,777.7083106994629,0.2,0.967028945684433,0.01181640625,5e-05,-23.305098056793213
,,,,,,,535,567296,184.77,1058,277,1168.3847641,2760,135.2578887939453,277.1933288574219,0.006291115,-0.0026824528467841446,565.0486503601074,0.2,0.9670445248484612,0.028515625,5e-05,-23.305211544036865
,,,,,,,536,569344,181.8,1062,278,1132.77798554,2770,462.7445983886719,277.2146301269531,0.005204091,-0.0020810478468774817,1349.8779891967774,0.2,0.7949792891740799,0.009423828125,5e-05,-23.305045747756957
,,,,,,,535,571392,180.17,1066,279,1120.86950175,2780,249.08094787597656,277.289794921875,0.006274022,-0.0034986202255822716,638.2846000671386,0.2,0.9367468431591988,0.04375,5e-05,-23.305185174942018
,,,,,,,535,573440,185.27,1069,280,1167.50877548,2790,580.8963012695312,277.3341369628906,0.0021193991,-0.0013886527973227202,1469.9963775634765,0.2,0.9421930313110352,0.002783203125,5e-05,-23.306082344055177
,,,,,,,536,575488,186.91,1073,281,1179.8954828299998,2800,195.714599609375,277.4997863769531,0.007156158,-0.007180718815652654,470.182470703125,0.2,0.9469205178320408,0.0728515625,5e-05,-23.307124853134155
,,,,,,,536,577536,188.46,1077,282,1190.78219934,2810,243.2642059326172,277.5599060058594,0.005720962,-0.002722308278316632,855.2252922058105,0.2,0.9562717601656914,0.026513671875,5e-05,-23.309316205978394
,,,,,,,536,579584,186.81,1081,283,1187.9298883000001,2820,194.5577392578125,277.4105529785156,0.007562718,-0.007298156846081838,380.37569732666014,0.2,0.9205304756760597,0.10185546875,5e-05,-23.309574937820436
,,,,,,,536,581632,188.25,1084,284,1198.2990792499997,2830,547.6532592773438,277.3445129394531,0.003906935,0.00109597944538109,1339.936962890625,0.2,0.8725901395082474,0.017626953125,5e-05,-23.307585763931275
,,,,,,,536,583680,189.5,1088,285,1215.58969204,2840,225.89205932617188,277.2657165527344,0.0046083406,-0.001819934500963427,526.983837890625,0.2,0.9595181196928024,0.01328125,5e-05,-23.307253932952882
,,,,,,,536,585728,190.13,1092,286,1232.92859635,2850,336.30926513671875,277.3723449707031,0.0067367405,-0.002025101674371399,547.3294563293457,0.2,0.779244601726532,0.0251953125,5e-05,-23.30768961906433
,,,,,,,536,587776,191.52,1096,287,1248.72809599,2860,186.4735870361328,277.5886535644531,0.004595479,-0.002523200852738228,313.07873077392577,0.2,0.9114736095070839,0.047265625,5e-05,-23.310612869262695
,,,,,,,536,589824,191.67,1099,288,1246.7027994999999,2870,319.0813293457031,277.7248229980469,0.007268444,-0.003166768772643991,763.6360984802246,0.2,0.9622014425694942,0.047314453125,5e-05,-23.311785316467287
,,,,,,,536,591872,187.9,1103,289,1243.5583106899999,2880,113.43675994873047,277.7152404785156,0.0050981455,-0.0035455023811664433,236.67607345581055,0.2,0.9757454413920641,0.032861328125,5e-05,-23.312262201309203
,,,,,,,536,593920,187.9,1107,290,1240.0572432200001,2890,299.1396179199219,277.7120056152344,0.003691511,-0.0013717392517719417,584.071800994873,0.2,0.94540910795331,0.01572265625,5e-05,-23.310650205612184
,,,,,,,536,595968,187.81,1111,291,1239.29500446,2900,48.23666763305664,277.739013671875,0.0042165895,-0.004000327870016918,285.85151901245115,0.2,0.9739715177565813,0.037939453125,5e-05,-23.310186243057252
,,,,,,,536,598016,187.41,1115,292,1232.8175043200001,2910,339.2638244628906,277.6713562011719,0.0057336614,-0.0017613255768083036,579.2722137451171,0.2,0.9238256067037582,0.034912109375,5e-05,-23.310563039779662
,,,,,,,536,600064,189.89,1118,293,1261.33639372,2920,292.0682373046875,277.71142578125,0.0058104605,-0.00286153775814455,565.1796222686768,0.2,0.9116247594356537,0.036279296875,5e-05,-23.30908055305481
,,,,,,,536,602112,189.89,1122,294,1265.4148399900002,2930,84.64530944824219,277.78094482421875,0.01133522,-0.0051595899858511984,222.70960845947266,0.2,0.8438516855239868,0.08564453125,5e-05,-23.308737897872923
,,,,,,,536,604160,184.05,1126,295,1241.4788288099999,2940,87.8649673461914,277.811767578125,0.0050660344,-0.004693601734470576,169.87952461242676,0.2,0.9220798537135124,0.071728515625,5e-05,-23.306763315200804
,,,,,,,536,606208,185.06,1130,296,1258.0175830399999,2950,197.31607055664062,277.81475830078125,0.006275737,-0.003062341420445591,531.4715522766113,0.2,0.7398826777935028,0.0673828125,5e-05,-23.305708599090575
,,,,,,,536,608256,186.54,1134,297,1281.77064831,2960,60.06774139404297,278.1105041503906,0.0075077172,-0.004198243044083938,203.86383171081542,0.2,0.9142478480935097,0.05654296875,5e-05,-23.306069326400756
,,,,,,,536,610304,187.7,1137,298,1272.9951185500001,2970,749.8148803710938,278.2242126464844,0.012129895,-0.005272277945186943,1181.3010513305665,0.2,0.3838993310928345,0.08857421875,5e-05,-23.307841634750368
,,,,,,,536,612352,188.76,1141,299,1277.9913973,2980,499.3227233886719,278.352294921875,0.0046774093,-0.0015293725184164942,1031.7454498291015,0.2,0.9222897589206696,0.01259765625,5e-05,-23.307648372650146
,,,,,,,536,614400,190.28,1145,300,1289.96824295,2990,115.18269348144531,278.3734130859375,0.0058952784,-0.002205405617132783,268.38734855651853,0.2,0.906454049050808,0.021826171875,5e-05,-23.30782017707825
,,,,,,,536,616448,190.28,1149,301,1292.26981315,3000,246.5784912109375,278.3484191894531,0.0051844465,-0.003027285376447253,551.1715942382813,0.2,0.9395158067345619,0.025927734375,5e-05,-23.30779175758362
,,,,,,,536,618496,190.54,1153,302,1288.54500394,3010,129.67955017089844,278.6602478027344,0.0075558014,-0.004381766926962882,362.9650058746338,0.2,0.8898734375834465,0.0494140625,5e-05,-23.309107780456543
,,,,,,,536,620544,188.91,1157,303,1275.06894274,3020,487.40771484375,278.7890930175781,0.0056517525,-0.0007856264535803347,1567.6854232788087,0.2,0.7281913757324219,0.10068359375,5e-05,-23.31219439506531
,,,,,,,536,622592,188.12,1161,304,1245.25848792,3030,194.220703125,278.8061218261719,0.0048496914,-0.0026413872808916496,689.5331596374511,0.2,0.8273354023694992,0.01103515625,5e-05,-23.312866687774658
,,,,,,,536,624640,191.75,1164,305,1246.7210608999999,3040,215.07923889160156,278.8415832519531,0.0028019617,-0.0016082115238532425,1149.6115455627441,0.2,0.8677419871091843,0.002734375,5e-05,-23.313828945159912
,,,,,,,536,626688,190.03,1168,306,1233.6536475399998,3050,1172.6396484375,278.88116455078125,0.0029200432,-0.0021837202133610845,2693.977258300781,0.2,0.9347829297184944,0.002490234375,5e-05,-23.314462327957152
,,,,,,,536,628736,189.48,1172,307,1237.86597914,3060,373.28106689453125,278.83514404296875,0.0066097216,-0.0024783308850601315,862.5823722839356,0.2,0.8976310938596725,0.024658203125,5e-05,-23.314701795578003
,,,,,,,536,630784,189.48,1176,308,1236.46510656,3070,645.1345825195312,278.8071594238281,0.0047808,-0.002901702478993684,1339.210334777832,0.2,0.9112963527441025,0.0201171875,5e-05,-23.314447164535522
,,,,,,,536,632832,187.86,1180,309,1223.20115464,3080,79.46625518798828,278.9567565917969,0.0066484483,-0.002780985232675448,324.1796600341797,0.2,0.9626551158726215,0.02783203125,5e-05,-23.314506673812865
,,,,,,,536,634880,186.31,1183,310,1207.35527413,3090,55.66254806518555,278.86761474609375,0.006115592,-0.004467176819161978,258.7455156326294,0.2,0.9802955500781536,0.0447265625,5e-05,-23.314983987808226
,,,,,,,536,636928,184.56,1187,311,1192.04458724,3100,150.26016235351562,278.8401184082031,0.006274203,-0.004598801513202489,583.6477611541748,0.2,0.8841434940695763,0.0265625,5e-05,-23.312808322906495
,,,,,,,536,638976,186.19,1191,312,1199.36955513,3110,268.5902099609375,278.9021301269531,0.0079565495,-0.00349278855137527,746.5595687866211,0.2,0.9781450405716896,0.029541015625,5e-05,-23.312714672088624
,,,,,,,536,641024,187.32,1195,313,1222.7238743,3120,114.99735260009766,278.9061584472656,0.0069359653,-0.0028977606882108374,299.4741668701172,0.2,0.9713048730045557,0.02197265625,5e-05,-23.312992668151857
,,,,,,,536,643072,187.83,1199,314,1233.07101356,3130,812.8865356445312,278.8787536621094,0.0032872942,-0.0012348514166660607,1189.8234321594239,0.2,0.8850269541144371,0.026416015625,5e-05,-23.313294172286987
,,,,,,,536,645120,189.33,1203,315,1241.23248269,3140,133.20848083496094,278.8742370605469,0.006350442,-0.0013101309770718217,437.9654945373535,0.2,0.9696622956544161,0.0125,5e-05,-23.312664461135864
,,,,,,,536,647168,190.65,1206,316,1254.3653379999998,3150,1292.6480712890625,278.8885192871094,0.0047254693,-0.004182125889929012,2000.7330169677734,0.2,0.8244095742702484,0.025341796875,5e-05,-23.31273446083069
,,,,,,,536,649216,189.45,1210,317,1240.0395178099998,3160,179.909912109375,279.0320129394531,0.0051876763,-0.005669875961029902,319.2607788085937,0.2,0.9503804259002209,0.053857421875,5e-05,-23.31309332847595
,,,,,,,536,651264,191.07,1214,318,1260.59596145,3170,269.2666931152344,279.1416931152344,0.0027449718,0.0003456893202383071,736.5664237976074,0.2,0.9577984176576138,0.002587890625,5e-05,-23.313814783096312
,,,,,,,536,653312,190.09,1218,319,1261.61854098,3180,124.89313507080078,279.4889831542969,0.0076962914,-0.003761719964677468,375.91839637756345,0.2,0.950349498540163,0.048486328125,5e-05,-23.315610361099242
,,,,,,,536,655360,189.74,1221,320,1280.15294393,3190,145.22752380371094,279.7346496582031,0.0095634945,-0.006910175498342141,352.3443996429443,0.2,0.9598797149956226,0.0951171875,5e-05,-23.31730260848999
,,,,,,,536,657408,189.57,1226,321,1292.45136808,3200,198.88232421875,279.9542541503906,0.007435346,-0.0030060987017350273,385.31343307495115,0.2,0.7486271560192108,0.041796875,5e-05,-23.32061047554016
,,,,,,,536,659456,187.17,1229,322,1298.94228152,3210,450.8279113769531,280.0128479003906,0.0074839676,-0.0018401308509055525,926.70390625,0.2,0.8733339011669159,0.048095703125,5e-05,-23.324706077575684
,,,,,,,536,661504,185.22,1233,323,1261.0718101000002,3220,600.2651977539062,280.0286865234375,0.008962658,-0.0036008039431180807,996.0285079956054,0.2,0.8887450769543648,0.092919921875,5e-05,-23.324371814727783
,,,,,,,536,663552,185.44,1237,324,1265.1103982299996,3230,16.639507293701172,280.0146179199219,0.009537103,-0.009394510055426509,65.40170154571533,0.2,0.9940133159980178,0.102197265625,5e-05,-23.323699617385863
,,,,,,,536,665600,186.22,1241,325,1272.64746673,3240,104.72062683105469,279.79168701171875,0.007836218,-0.0029584486328531057,323.55926246643065,0.2,0.8335362523794174,0.04189453125,5e-05,-23.320304012298585
,,,,,,,536,667648,185.72,1245,326,1271.6417586,3250,142.91915893554688,279.8089904785156,0.009749993,-0.004351965745445341,325.084934425354,0.2,0.9477494992315769,0.059130859375,5e-05,-23.320591163635253
,,,,,,,536,669696,182.49,1249,327,1246.75688328,3260,68.16999816894531,279.84844970703125,0.0063593993,-0.0038944061961956322,291.8845672607422,0.2,0.9543525129556656,0.0390625,5e-05,-23.321710729598998
,,,,,,,536,671744,185.02,1252,328,1260.3947589499999,3270,178.02413940429688,279.8372497558594,0.006912502,-0.005249962094239891,392.0016185760498,0.2,0.9762475360184908,0.066552734375,5e-05,-23.320615386962892
,,,,,,,536,673792,186.01,1256,329,1261.9092023499998,3280,266.8720703125,279.8316650390625,0.007388196,-0.003934656642377377,768.6181747436524,0.2,0.965427715331316,0.020068359375,5e-05,-23.31991310119629
,,,,,,,536,675840,186.01,1260,330,1247.1860584699998,3290,119.00225830078125,279.9549560546875,0.0061600627,-0.004471539362566545,428.51725006103516,0.2,0.8867530897259712,0.0478515625,5e-05,-23.320234489440917
,,,,,,,536,677888,187.24,1263,331,1243.0292827600001,3300,257.6068115234375,280.2181396484375,0.0057633035,-0.0035412281577009708,486.76772537231443,0.2,0.8334842771291733,0.036865234375,5e-05,-23.322742986679078
,,,,,,,536,679936,188.91,1267,332,1282.6712285099998,3310,187.2981719970703,280.4662780761719,0.0044577233,-0.0022588491003261877,628.076471710205,0.2,0.9516360089182854,0.026708984375,5e-05,-23.325784635543823
,,,,,,,536,681984,188.91,1271,333,1278.74649193,3320,457.0913391113281,280.52239990234375,0.0017534706,-0.0011720594193320721,1367.5738845825194,0.2,0.737604558467865,0.00185546875,5e-05,-23.327557182312013
,,,,,,,536,684032,186.01,1275,334,1263.50829635,3330,229.3446807861328,280.4747314453125,0.006317687,-0.0018261050572618842,458.39108352661134,0.2,0.8900932744145393,0.020556640625,5e-05,-23.327578258514404
,,,,,,,536,686080,187.71,1279,335,1282.0093113,3340,170.2432098388672,280.4706726074219,0.007239422,-0.004303490038728342,994.3369995117188,0.2,0.8501777350902557,0.05458984375,5e-05,-23.32750234603882
,,,,,,,536,688128,185.16,1283,336,1257.3279299300002,3350,94.08769226074219,280.44573974609375,0.0076102875,-0.005015867986367084,368.59204864501953,0.2,0.9361347034573555,0.048095703125,5e-05,-23.327412700653078
,,,,,,,536,690176,186.87,1286,337,1266.4839197899998,3360,535.8798828125,280.43560791015625,0.004842095,-0.0016571719374042005,1313.4613372802735,0.2,0.9482978396117687,0.009326171875,5e-05,-23.3253080368042
,,,,,,,536,692224,186.54,1290,338,1250.88314223,3370,178.80157470703125,280.1459655761719,0.008343513,-0.004122488613938912,343.9021331787109,0.2,0.9145982563495636,0.0787109375,5e-05,-23.324338293075563
,,,,,,,536,694272,184.07,1294,339,1244.25038957,3380,120.6122817993164,279.99139404296875,0.005122805,-0.002650282031390816,413.8895179748535,0.2,0.9704727903008461,0.038818359375,5e-05,-23.321909952163697
,,,,,,,536,696320,182.55,1298,340,1240.5033537699999,3390,357.57965087890625,279.9969787597656,0.0031254091,-0.0019635769887827335,976.8629974365234,0.2,0.8784627914428711,0.01298828125,5e-05,-23.32160096168518
,,,,,,,536,698368,183.11,1302,341,1244.8954355399999,3400,241.6017303466797,280.03924560546875,0.0033850146,-0.0018758730060653762,717.504320526123,0.2,0.9314479380846024,0.00595703125,5e-05,-23.321796083450316
,,,,,,,536,700416,182.37,1305,342,1245.50885344,3410,190.28271484375,280.0527038574219,0.0041824756,-0.0032777060667285697,500.17350044250486,0.2,0.8636842370033264,0.02978515625,5e-05,-23.32202501296997
,,,,,,,536,702464,180.56,1309,343,1238.3440495399998,3420,476.8638000488281,280.0542297363281,0.0070028305,-0.0035134879231918602,1211.0663223266602,0.2,0.8709046691656113,0.054443359375,5e-05,-23.322186136245726
,,,,,,,536,704512,181.47,1313,344,1256.2241055499999,3430,189.78114318847656,280.22772216796875,0.0071068904,-0.003568178421119228,648.2212966918945,0.2,0.9208808392286301,0.043505859375,5e-05,-23.32230019569397
,,,,,,,536,706560,184.05,1317,345,1258.96216883,3440,202.25938415527344,280.3580322265625,0.007164567,-0.0038604687724728137,718.8819427490234,0.2,0.8758115395903587,0.061083984375,5e-05,-23.32217264175415
,,,,,,,536,708608,184.05,1321,346,1259.37082646,3450,71.51424407958984,280.4337463378906,0.0054710936,-0.004955836327280849,332.18625717163087,0.2,0.9748498499393463,0.037109375,5e-05,-23.322013092041015
,,,,,,,536,710656,184.36,1325,347,1279.57821557,3460,132.0625,280.61737060546875,0.0090516405,-0.007267482171300799,483.66965103149414,0.2,0.9196386858820915,0.070751953125,5e-05,-23.322781372070313
,,,,,,,536,712704,186.83,1328,348,1289.6730252199998,3470,199.6309814453125,280.7309265136719,0.0063498993,-0.006734643911477179,348.8377990722656,0.2,0.5256386697292328,0.082177734375,5e-05,-23.321997594833373
,,,,,,,536,714752,189.88,1332,349,1304.56830176,3480,181.0491485595703,280.9338073730469,0.008000257,-0.004410758556332439,405.0127727508545,0.2,0.6789189577102661,0.073046875,5e-05,-23.319515991210938
,,,,,,,536,716800,190.35,1336,350,1310.13082754,3490,432.99456787109375,280.9622802734375,0.009416893,-0.006502740038558841,819.6800605773926,0.2,0.752528727054596,0.087158203125,5e-05,-23.32141456604004
,,,,,,,536,718848,188.02,1340,351,1282.9653500200002,3500,102.08092498779297,280.9479064941406,0.0035713234,-0.0010094483848661184,259.1427516937256,0.2,0.9788649026304483,0.01953125,5e-05,-23.32135558128357
,,,,,,,536,720896,187.95,1344,352,1269.12486429,3510,232.04173278808594,280.8964538574219,0.006866319,-0.005510982044506818,758.7351806640625,0.2,0.9538933150470257,0.069677734375,5e-05,-23.321302509307863
,,,,,,,536,722944,189.56,1348,353,1283.60877514,3520,284.7920837402344,280.9215393066406,0.0031911945,-0.001011020940495655,1115.4239212036132,0.2,0.9573347941040993,0.004296875,5e-05,-23.32072687149048
,,,,,,,536,724992,190.14,1351,354,1304.3217624899999,3530,319.809814453125,281.06781005859375,0.0054899193,-0.0031547574035357684,545.9952934265136,0.2,0.7913857996463776,0.025341796875,5e-05,-23.320466613769533
,,,,,,,536,727040,187.92,1355,355,1282.8575869400001,3540,280.76251220703125,281.0832214355469,0.0055997036,-0.003299588628578931,694.2783988952636,0.2,0.8870743960142136,0.038720703125,5e-05,-23.320144367218017
,,,,,,,536,729088,187.35,1359,356,1266.6340977799998,3550,232.3276824951172,281.17181396484375,0.006692254,-0.004095749079715461,471.44739990234376,0.2,0.9697978142648935,0.056591796875,5e-05,-23.320017719268797
,,,,,,,536,731136,186.73,1363,357,1257.3112917600001,3560,181.63888549804688,281.2212219238281,0.004823643,-0.00019951077993027866,533.3157752990722,0.2,0.9321317449212074,0.006591796875,5e-05,-23.32056074142456
,,,,,,,536,733184,185.91,1367,358,1231.8360208499998,3570,1084.3509521484375,281.217529296875,0.0019095385,-0.0005703770264517515,2767.7421630859376,0.2,0.7000161111354828,0.001220703125,5e-05,-23.320363903045653
,,,,,,,536,735232,186.07,1371,359,1227.31855005,3580,225.28709411621094,281.2649230957031,0.0067893183,-0.0034147222933825104,535.6643417358398,0.2,0.9459392875432968,0.02255859375,5e-05,-23.32047939300537
,,,,,,,536,737280,187.76,1374,360,1262.3812505399999,3590,243.56605529785156,281.39215087890625,0.0016299309,-0.0009940600342815743,893.1334922790527,0.2,0.9482321664690971,0.000537109375,5e-05,-23.321141958236694
,,,,,,,536,739328,189.8,1378,361,1268.40933052,3600,443.6052551269531,281.3600158691406,0.00802025,-0.0012534690089523793,712.0771881103516,0.2,0.4490613341331482,0.032861328125,5e-05,-23.321953058242798
,,,,,,,536,741376,187.28,1382,362,1245.8458265099998,3610,449.8263854980469,281.3157043457031,0.005029412,-0.0025242796924430876,1132.9626113891602,0.2,0.9315473660826683,0.015625,5e-05,-23.32292184829712
,,,,,,,536,743424,187.11,1386,363,1240.47469969,3620,278.0302429199219,281.38323974609375,0.0045776325,-0.00352699251670856,1080.2152313232423,0.2,0.9392180778086185,0.015087890625,5e-05,-23.322748804092406
,,,,,,,536,745472,189.33,1390,364,1250.08635861,3630,555.3497924804688,281.44439697265625,0.004727136,-0.002276811764750164,1418.6701278686523,0.2,0.8668255507946014,0.0166015625,5e-05,-23.322955513000487
,,,,,,,536,747520,189.28,1393,365,1243.5265355399997,3640,96.03018188476562,281.5005798339844,0.0068411576,-0.002766879164846614,230.3468147277832,0.2,0.9678744077682495,0.048193359375,5e-05,-23.3232994556427
,,,,,,,536,749568,188.79,1397,366,1228.9279241000002,3650,169.75987243652344,281.5288391113281,0.0017747593,-0.00029840031638741495,397.76720504760743,0.2,0.9774009827524424,0.000830078125,5e-05,-23.324014329910277
,,,,,,,536,751616,190.72,1401,367,1246.52515911,3660,153.41110229492188,281.5372009277344,0.004890929,-0.002436361613217741,401.523327255249,0.2,0.9496482424438,0.017919921875,5e-05,-23.324002170562743
,,,,,,,536,753664,189.2,1405,368,1219.6191885300002,3670,31.97932243347168,281.5316467285156,0.010826844,-0.007846075965790077,102.79565124511718,0.2,0.9606393463909626,0.09541015625,5e-05,-23.32470235824585
,,,,,,,536,755712,190.58,1409,369,1212.3379501800002,3680,98.1186294555664,281.5328063964844,0.0061090356,-0.00432100185425952,460.7111763000488,0.2,0.9671930857002735,0.0166015625,5e-05,-23.32593412399292
,,,,,,,536,757760,190.65,1413,370,1223.16865322,3690,183.86483764648438,281.3101806640625,0.0085155405,-0.0050059380359016355,346.55662689208987,0.2,0.9527060575783253,0.057177734375,5e-05,-23.325126218795777
,,,,,,,536,759808,191.51,1416,371,1234.6422258999999,3700,279.97979736328125,281.26458740234375,0.009713538,-0.0038033190416172148,1005.2328117370605,0.2,0.7857444882392883,0.130224609375,5e-05,-23.321939992904664
,,,,,,,536,761856,193.34,1420,372,1247.1493438500002,3710,236.4473114013672,281.3213195800781,0.0061025294,-0.0024710651661735026,521.6098640441894,0.2,0.500899076461792,0.03505859375,5e-05,-23.32108783721924
,,,,,,,536,763904,191.82,1424,373,1237.80991878,3720,136.48501586914062,281.6557922363281,0.004801321,-0.005907354759983718,286.9273405075073,0.2,0.9221642091870308,0.054052734375,5e-05,-23.320088577270507
,,,,,,,536,765952,191.11,1427,374,1242.1689316700001,3730,215.0293731689453,281.7883605957031,0.005284871,-0.0012923931528348476,714.8928657531739,0.2,0.9562924541532993,0.0576171875,5e-05,-23.322547245025635
,,,,,,,536,768000,193.51,1431,375,1266.7356722700001,3740,522.7920532226562,281.7915954589844,0.00128771,-0.0009407181059941649,1395.1033874511718,0.2,0.943729430437088,9.765625e-05,5e-05,-23.322883987426756
,,,,,,,536,770048,190.6,1435,376,1258.81716082,3750,137.92874145507812,281.8059387207031,0.0058231917,-0.0038207079458516093,247.37879676818847,0.2,0.8367508500814438,0.061181640625,5e-05,-23.323184967041016
,,,,,,,536,772096,188.37,1439,377,1254.4451789,3760,404.9911193847656,281.8656921386719,0.006785784,-0.0033422638080082834,644.8956970214844,0.2,0.9697977565228939,0.066845703125,5e-05,-23.32305541038513
,,,,,,,536,774144,191.57,1443,378,1281.8951023900001,3770,393.0328063964844,281.8933410644531,0.0024568196,-0.0012933964695548638,1071.2467468261718,0.2,0.9312830418348312,0.0013671875,5e-05,-23.32254776954651
,,,,,,,536,776192,191.13,1447,379,1266.178099,3780,1060.48876953125,281.9183349609375,0.0052026603,-0.0010630061238771304,2901.8250366210937,0.2,0.6972885131835938,0.010791015625,5e-05,-23.322594261169435
,,,,,,,536,778240,191.13,1450,380,1265.63090195,3790,66.7144775390625,281.9512634277344,0.0022211755,-0.0013869148097001016,276.2374809265137,0.2,0.9720481410622597,0.00107421875,5e-05,-23.3231098651886
,,,,,,,536,780288,189.43,1454,381,1258.69545382,3800,312.1820068359375,281.97344970703125,0.0069511593,-0.004667942191008479,501.6779239654541,0.2,0.7590994536876678,0.075732421875,5e-05,-23.323519134521483
,,,,,,,536,782336,187.8,1458,382,1249.91492576,3810,153.18017578125,281.9838562011719,0.005589704,-0.001941405260004103,501.4760551452637,0.2,0.9714978095144033,0.035546875,5e-05,-23.32415418624878
,,,,,,,536,784384,190.03,1462,383,1261.36186972,3820,205.09373474121094,282.10418701171875,0.008857452,-0.00294191351858899,536.0929782867431,0.2,0.9389877207577229,0.054150390625,5e-05,-23.322589683532716
,,,,,,,536,786432,190.03,1465,384,1253.59997966,3830,17.086143493652344,282.1048278808594,0.012264535,-0.006342277023941278,57.52668685913086,0.2,0.9858573181554675,0.078076171875,5e-05,-23.31866321563721
,,,,,,,536,788480,190.03,1469,385,1253.8510748899998,3840,93.48603820800781,282.1062316894531,0.0063729594,-0.0009965698525775224,455.6607330322266,0.2,0.941622119396925,0.054931640625,5e-05,-23.319123840332033
,,,,,,,536,790528,193.35,1473,386,1288.21844259,3850,254.52366638183594,282.016845703125,0.003085903,-0.0027797080401796848,658.3357757568359,0.2,0.9160860776901245,0.017822265625,5e-05,-23.319567680358887
,,,,,,,536,792576,191.33,1477,387,1279.40767371,3860,71.36103820800781,281.80364990234375,0.010440292,-0.004821480985265225,266.8437244415283,0.2,0.9360533729195595,0.087646484375,5e-05,-23.318039894104004
,,,,,,,536,794624,191.33,1481,388,1275.0139775999999,3870,379.47491455078125,281.8445129394531,0.0035002292,-0.0006122861610492692,961.6718643188476,0.2,0.9627630449831486,0.00966796875,5e-05,-23.317706060409545
